dict,x,y,name
5300,254000,2782000,sea
4305,193000,2499000,pingdongxianwandanxiang
5300,139000,2540000,sea
5300,359000,2702000,sea
4111,185000,2576000,tainanshidongshanqu
4213,189000,2529000,gaoxiongshitianliaoqu
4310,201000,2516000,pingdongxianyanbuxiang
3106,308000,2759000,xinbeishixindianqu
4309,197000,2518000,pingdongxianligangxiang
4308,197000,2518000,pingdongxianjiuruxiang
5300,146000,2532000,sea
4511,290000,2642000,hualianxianxiulinxiang
3411,307000,2722000,yilanxiandatongxiang
3603,212000,2693000,taizhongshidajiaqu
5300,294000,2814000,sea
4607,273000,2537000,taidongxiandonghexiang
3810,234000,2664000,nantouxianguoxingxiang
3619,227000,2673000,taizhongshitaipingqu
3717,203000,2648000,zhanghuaxianbuxinxiang
4119,163000,2579000,tainanshibeimenqu
4615,227000,2494000,taidongxianjinfengxiang
4511,296000,2672000,hualianxianxiulinxiang
211,180000,2495000,gaoxiongshixiaogangqu
4613,255000,2572000,taidongxianhaiduanxiang
4613,247000,2543000,taidongxianhaiduanxiang
4122,185000,2555000,tainanshishanshangqu
4332,224000,2461000,pingdongxianshizixiang
3813,274000,2673000,nantouxianrenaixiang
3507,229000,2690000,miaolixianzhuolanzhen
3812,271000,2634000,nantouxianxinyixiang
5300,165000,2488000,sea
3511,250000,2725000,miaolixiannanzhuangxiang
5300,235000,2783000,sea
5300,312000,2805000,sea
3515,238000,2721000,miaolixianzaoqiaoxiang
3812,267000,2625000,nantouxianxinyixiang
4511,288000,2681000,hualianxianxiulinxiang
3213,285000,2737000,taoyuanshifuxingqu
3810,239000,2652000,nantouxianguoxingxiang
3503,221000,2712000,miaolixiantongxiaozhen
3411,290000,2717000,yilanxiandatongxiang
4330,211000,2482000,pingdongxianlaiyixiang
4017,215000,2582000,jiayixiandabuxiang
3303,254000,2738000,xinzhuxianzhudongzhen
5300,143000,2545000,sea
4018,215000,2582000,jiayixianalishanxiang
3806,211000,2636000,nantouxianmingjianxiang
4105,165000,2559000,tainanshijialiqu
3621,253000,2686000,taizhongshihepingqu
4216,172000,2529000,gaoxiongshihuneiqu
2107,163000,2544000,tainanshianpingqu
2106,163000,2544000,tainanshiannanqu
3621,275000,2692000,taizhongshihepingqu
4112,178000,2572000,tainanshixiayingqu
3411,306000,2712000,yilanxiandatongxiang
3129,299000,2747000,xinbeishiwulaiqu
3310,247000,2736000,xinzhuxianbaoshanxiang
4328,216000,2509000,pingdongxianmajiaxiang
3812,240000,2601000,nantouxianxinyixiang
4613,267000,2563000,taidongxianhaiduanxiang
3615,213000,2658000,taizhongshiwuriqu
5300,355000,2704000,sea
3607,215000,2689000,taizhongshihouliqu
3918,163000,2621000,yunlinxiansihuxiang
4401,110000,2604000,penghuxianmagongshi
5300,353000,2679000,sea
4106,183000,2544000,tainanshixinhuaqu
4602,290000,2556000,taidongxianchenggongzhen
4128,177000,2538000,tainanshiguirenqu
5300,148000,2644000,sea
3812,237000,2598000,nantouxianxinyixiang
3404,347000,2748000,yilanxiantouchengzhen
3813,256000,2651000,nantouxianrenaixiang
4225,217000,2542000,gaoxiongshimaolinqu
5300,165000,2651000,sea
4512,290000,2624000,hualianxianwanrongxiang
4604,247000,2520000,taidongxianbeinanxiang
3129,310000,2741000,xinbeishiwulaiqu
3307,263000,2729000,xinzhuxianhengshanxiang
5300,367000,2791000,sea
3109,292000,2750000,xinbeishisanxiaqu
4126,191000,2546000,tainanshizuozhenqu
3803,220000,2652000,nantouxiancaotunzhen
4111,197000,2570000,tainanshidongshanqu
4615,231000,2499000,taidongxianjinfengxiang
3603,212000,2696000,taizhongshidajiaqu
4511,295000,2639000,hualianxianxiulinxiang
3129,309000,2751000,xinbeishiwulaiqu
5300,191000,2701000,sea
5300,319000,2633000,sea
5300,261000,2808000,sea
4125,213000,2565000,tainanshinanhuaqu
4304,222000,2435000,pingdongxianhengchunzhen
3112,330000,2777000,xinbeishiruifangqu
3722,196000,2640000,zhanghuaxianpitouxiang
1203,246000,2742000,xinzhushixiqu
1202,246000,2742000,xinzhushidongqu
1201,246000,2742000,xinzhushibeiqu
5300,345000,2666000,sea
4312,205000,2496000,pingdongxianwanluanxiang
3913,178000,2634000,yunlinxianmailiaoxiang
3912,178000,2634000,yunlinxianlunbeixiang
209,179000,2497000,gaoxiongshiqianzhenqu
3211,285000,2745000,taoyuanshixinwuqu
3120,317000,2754000,xinbeishipinglinqu
3211,253000,2764000,taoyuanshixinwuqu
4513,275000,2578000,hualianxianzhuoxixiang
4511,307000,2685000,hualianxianxiulinxiang
4103,197000,2581000,tainanshibaihequ
5300,348000,2683000,sea
4112,173000,2569000,tainanshixiayingqu
4302,201000,2490000,pingdongxianchaozhouzhen
3109,288000,2751000,xinbeishisanxiaqu
5300,353000,2714000,sea
5300,209000,2717000,sea
4107,181000,2558000,tainanshishanhuaqu
5300,150000,2639000,sea
4613,259000,2555000,taidongxianhaiduanxiang
4305,195000,2493000,pingdongxianwandanxiang
3213,290000,2741000,taoyuanshifuxingqu
5300,136000,2503000,sea
4511,284000,2648000,hualianxianxiulinxiang
5300,323000,2648000,sea
4313,211000,2505000,pingdongxianneibuxiang
4312,211000,2505000,pingdongxianwanluanxiang
4513,276000,2603000,hualianxianzhuoxixiang
4513,270000,2585000,hualianxianzhuoxixiang
4112,177000,2572000,tainanshixiayingqu
4604,253000,2516000,taidongxianbeinanxiang
3813,259000,2671000,nantouxianrenaixiang
4512,272000,2629000,hualianxianwanrongxiang
3119,316000,2764000,xinbeishishidingqu
5300,148000,2639000,sea
4613,246000,2550000,taidongxianhaiduanxiang
4512,293000,2633000,hualianxianwanrongxiang
3812,242000,2630000,nantouxianxinyixiang
5300,350000,2698000,sea
4316,212000,2481000,pingdongxianfangliaoxiang
3517,239000,2704000,miaolixianshitanxiang
3802,245000,2653000,nantouxianbulizhen
4508,301000,2603000,hualianxianfengbinxiang
4502,295000,2624000,hualianxianfenglinzhen
5300,245000,2771000,sea
4226,233000,2557000,gaoxiongshitaoyuanqu
4511,299000,2643000,hualianxianxiulinxiang
3902,196000,2617000,yunlinxiandounanzhen
1706,211000,2677000,taizhongshixitunqu
1103,327000,2772000,jilongshinuannuanqu
4123,198000,2554000,tainanshiyujingqu
4304,230000,2430000,pingdongxianhengchunzhen
5300,353000,2785000,sea
4226,243000,2575000,gaoxiongshitaoyuanqu
4125,198000,2554000,tainanshinanhuaqu
3112,331000,2774000,xinbeishiruifangqu
3701,207000,2663000,zhanghuaxianzhanghuashi
3907,208000,2620000,yunlinxiangukengxiang
3518,241000,2688000,miaolixiantaianxiang
5300,260000,2793000,sea
4006,182000,2600000,jiayixianxingangxiang
3806,210000,2637000,nantouxianmingjianxiang
3302,257000,2744000,xinzhuxianxinbuzhen
5300,145000,2610000,sea
1707,211000,2667000,taizhongshinantunqu
3309,257000,2744000,xinzhuxianqionglinxiang
3621,275000,2696000,taizhongshihepingqu
4511,290000,2641000,hualianxianxiulinxiang
3213,285000,2730000,taoyuanshifuxingqu
4222,212000,2556000,gaoxiongshijiaxianqu
4204,211000,2538000,gaoxiongshimeinongqu
3113,296000,2764000,xinbeishituchengqu
5300,273000,2786000,sea
3411,288000,2704000,yilanxiandatongxiang
3411,300000,2715000,yilanxiandatongxiang
5300,306000,2809000,sea
4004,188000,2606000,jiayixianminxiongxiang
4005,188000,2606000,jiayixianxikouxiang
3716,193000,2651000,zhanghuaxianbuyanxiang
4104,170000,2566000,tainanshimadouqu
3314,271000,2723000,xinzhuxianwufengxiang
3916,172000,2627000,yunlinxiantaixixiang
4607,276000,2546000,taidongxiandonghexiang
3717,200000,2650000,zhanghuaxianbuxinxiang
3313,271000,2723000,xinzhuxianjianshixiang
4608,290000,2570000,taidongxianzhangbinxiang
4018,231000,2609000,jiayixianalishanxiang
3812,266000,2617000,nantouxianxinyixiang
4403,103000,2615000,penghuxianbaishaxiang
3812,245000,2614000,nantouxianxinyixiang
3314,266000,2723000,xinzhuxianwufengxiang
3909,202000,2628000,yunlinxiancitongxiang
4018,227000,2603000,jiayixianalishanxiang
4404,103000,2615000,penghuxianxiyuxiang
3201,276000,2763000,taoyuanshitaoyuanqu
3702,191000,2661000,zhanghuaxianlugangzhen
4610,270000,2557000,taidongxianchishangxiang
3202,276000,2763000,taoyuanshizhongliqu
4117,158000,2561000,tainanshiqiguqu
111,302000,2774000,taibeishishilinqu
3208,276000,2763000,taoyuanshibadequ
4615,225000,2492000,taidongxianjinfengxiang
4512,280000,2640000,hualianxianwanrongxiang
4119,157000,2570000,tainanshibeimenqu
5300,287000,2793000,sea
4604,257000,2518000,taidongxianbeinanxiang
4601,257000,2518000,taidongxiantaidongshi
4018,215000,2587000,jiayixianalishanxiang
5300,172000,2470000,sea
5300,150000,2505000,sea
4332,227000,2464000,pingdongxianshizixiang
3603,217000,2696000,taizhongshidajiaqu
3813,264000,2661000,nantouxianrenaixiang
4613,251000,2573000,taidongxianhaiduanxiang
5300,148000,2533000,sea
5300,346000,2788000,sea
5300,161000,2627000,sea
4316,211000,2479000,pingdongxianfangliaoxiang
3919,166000,2606000,yunlinxiankouhuxiang
4502,299000,2632000,hualianxianfenglinzhen
3129,293000,2740000,xinbeishiwulaiqu
5300,344000,2709000,sea
4226,237000,2556000,gaoxiongshitaoyuanqu
3708,192000,2651000,zhanghuaxianerlinzhen
5300,278000,2809000,sea
2104,170000,2545000,tainanshibeiqu
5300,184000,2706000,sea
3606,201000,2684000,taizhongshiwuqiqu
5300,277000,2792000,sea
5300,155000,2637000,sea
4506,302000,2635000,hualianxianshoufengxiang
3205,277000,2766000,taoyuanshiluzhuqu
3213,278000,2741000,taoyuanshifuxingqu
5300,164000,2657000,sea
3201,277000,2766000,taoyuanshitaoyuanqu
3412,315000,2696000,yilanxiannanaoxiang
3802,248000,2650000,nantouxianbulizhen
3112,329000,2775000,xinbeishiruifangqu
4613,252000,2544000,taidongxianhaiduanxiang
3125,327000,2765000,xinbeishishuangxiqu
3124,327000,2765000,xinbeishipingxiqu
3314,269000,2719000,xinzhuxianwufengxiang
3412,315000,2702000,yilanxiannanaoxiang
1102,317000,2777000,jilongshiqiduqu
4614,230000,2480000,taidongxiandarenxiang
3512,234000,2715000,miaolixiantouwuxiang
5300,183000,2672000,sea
5300,341000,2660000,sea
5300,134000,2525000,sea
4204,208000,2530000,gaoxiongshimeinongqu
4124,196000,2559000,tainanshinanxiqu
4123,196000,2559000,tainanshiyujingqu
3311,254000,2726000,xinzhuxianbeibuxiang
3312,254000,2726000,xinzhuxianemeixiang
3506,233000,2727000,miaolixianhoulongzhen
3619,224000,2666000,taizhongshitaipingqu
5300,345000,2727000,sea
4604,258000,2531000,taidongxianbeinanxiang
4503,285000,2578000,hualianxianyulizhen
3301,262000,2739000,xinzhuxianguanxizhen
3812,269000,2636000,nantouxianxinyixiang
4604,239000,2515000,taidongxianbeinanxiang
4106,176000,2549000,tainanshixinhuaqu
3309,262000,2739000,xinzhuxianqionglinxiang
3810,236000,2655000,nantouxianguoxingxiang
4123,195000,2560000,tainanshiyujingqu
3809,244000,2647000,nantouxianyuchixiang
4124,195000,2560000,tainanshinanxiqu
5300,139000,2617000,sea
3802,244000,2647000,nantouxianbulizhen
3905,184000,2624000,yunlinxiantukuzhen
4117,157000,2562000,tainanshiqiguqu
4507,290000,2609000,hualianxianguangfuxiang
111,296000,2778000,taibeishishilinqu
4315,204000,2484000,pingdongxianxinpixiang
112,296000,2778000,taibeishibeitouqu
3718,199000,2647000,zhanghuaxianyongjingxiang
4513,265000,2577000,hualianxianzhuoxixiang
4509,290000,2609000,hualianxianruisuixiang
3920,173000,2604000,yunlinxianshuilinxiang
3210,269000,2757000,taoyuanshipingzhenqu
5300,241000,2765000,sea
4226,227000,2545000,gaoxiongshitaoyuanqu
4606,250000,2502000,taidongxiantaimalixiang
3804,216000,2624000,nantouxianzhushanzhen
5300,156000,2654000,sea
4018,217000,2590000,jiayixianalishanxiang
5300,182000,2677000,sea
5300,273000,2800000,sea
5300,168000,2476000,sea
4123,200000,2556000,tainanshiyujingqu
4125,200000,2556000,tainanshinanhuaqu
3312,250000,2731000,xinzhuxianemeixiang
3404,336000,2753000,yilanxiantouchengzhen
3813,283000,2678000,nantouxianrenaixiang
4604,253000,2513000,taidongxianbeinanxiang
5300,365000,2720000,sea
5300,321000,2810000,sea
4110,177000,2584000,tainanshihoubiqu
3603,216000,2697000,taizhongshidajiaqu
3102,297000,2774000,xinbeishisanchongqu
5300,325000,2663000,sea
5300,161000,2537000,sea
5300,348000,2699000,sea
4615,224000,2491000,taidongxianjinfengxiang
3412,329000,2710000,yilanxiannanaoxiang
5300,318000,2626000,sea
4226,235000,2575000,gaoxiongshitaoyuanqu
3411,290000,2702000,yilanxiandatongxiang
5300,141000,2486000,sea
3209,266000,2748000,taoyuanshilongtanqu
4606,252000,2505000,taidongxiantaimalixiang
5300,173000,2471000,sea
4512,277000,2633000,hualianxianwanrongxiang
3120,322000,2752000,xinbeishipinglinqu
5300,146000,2520000,sea
3210,271000,2757000,taoyuanshipingzhenqu
4607,268000,2531000,taidongxiandonghexiang
4513,269000,2610000,hualianxianzhuoxixiang
4513,269000,2582000,hualianxianzhuoxixiang
5300,321000,2668000,sea
5300,353000,2715000,sea
5300,166000,2667000,sea
3813,276000,2646000,nantouxianrenaixiang
3125,334000,2774000,xinbeishishuangxiqu
3515,238000,2722000,miaolixianzaoqiaoxiang
3412,316000,2711000,yilanxiannanaoxiang
4018,213000,2586000,jiayixianalishanxiang
3312,250000,2734000,xinzhuxianemeixiang
3213,290000,2725000,taoyuanshifuxingqu
4602,287000,2567000,taidongxianchenggongzhen
3621,276000,2697000,taizhongshihepingqu
5300,351000,2806000,sea
4221,212000,2549000,gaoxiongshiliuguiqu
5300,237000,2777000,sea
3407,318000,2733000,yilanxianyuanshanxiang
5300,176000,2712000,sea
3917,183000,2620000,yunlinxianyuanzhangxiang
5300,339000,2798000,sea
5300,263000,2798000,sea
5300,134000,2518000,sea
3123,290000,2781000,xinbeishibaliqu
5300,327000,2793000,sea
4115,184000,2559000,tainanshidaneiqu
4331,213000,2474000,pingdongxianchunrixiang
211,183000,2494000,gaoxiongshixiaogangqu
3724,170000,2639000,zhanghuaxiandaichengxiang
3812,252000,2614000,nantouxianxinyixiang
5300,345000,2808000,sea
3109,283000,2757000,xinbeishisanxiaqu
3108,283000,2757000,xinbeishiyinggequ
3911,189000,2633000,yunlinxianerlunxiang
5300,317000,2801000,sea
4511,298000,2681000,hualianxianxiulinxiang
4603,268000,2544000,taidongxianguanshanzhen
4202,173000,2523000,gaoxiongshigangshanqu
4603,272000,2547000,taidongxianguanshanzhen
5300,324000,2677000,sea
2202,191000,2595000,jiayishixiqu
4117,163000,2558000,tainanshiqiguqu
4226,239000,2581000,gaoxiongshitaoyuanqu
3206,270000,2775000,taoyuanshidayuanqu
4604,261000,2528000,taidongxianbeinanxiang
4332,219000,2457000,pingdongxianshizixiang
4333,226000,2452000,pingdongxianmudanxiang
4506,307000,2630000,hualianxianshoufengxiang
4121,172000,2559000,tainanshiandingqu
4202,176000,2518000,gaoxiongshigangshanqu
3125,328000,2756000,xinbeishishuangxiqu
4607,272000,2547000,taidongxiandonghexiang
3120,328000,2756000,xinbeishipinglinqu
5300,135000,2511000,sea
4011,177000,2594000,jiayixiantaibaoshi
3308,250000,2757000,xinzhuxianxinfengxiang
5300,204000,2708000,sea
3129,306000,2749000,xinbeishiwulaiqu
5300,363000,2799000,sea
4613,254000,2554000,taidongxianhaiduanxiang
5300,281000,2804000,sea
3404,339000,2756000,yilanxiantouchengzhen
5300,152000,2641000,sea
3110,301000,2786000,xinbeishidanshuiqu
4012,191000,2589000,jiayixianshuishangxiang
5300,356000,2706000,sea
4323,224000,2443000,pingdongxianchechengxiang
4512,285000,2625000,hualianxianwanrongxiang
5300,138000,2521000,sea
4511,321000,2684000,hualianxianxiulinxiang
4204,200000,2529000,gaoxiongshimeinongqu
3314,259000,2718000,xinzhuxianwufengxiang
4226,225000,2566000,gaoxiongshitaoyuanqu
4602,282000,2544000,taidongxianchenggongzhen
5300,269000,2795000,sea
4513,271000,2603000,hualianxianzhuoxixiang
5300,358000,2719000,sea
5300,166000,2656000,sea
4007,171000,2597000,jiayixianliujiaoxiang
4402,117000,2607000,penghuxianhuxixiang
4004,193000,2602000,jiayixianminxiongxiang
5300,257000,2797000,sea
5300,166000,2476000,sea
4511,298000,2671000,hualianxianxiulinxiang
3412,326000,2694000,yilanxiannanaoxiang
3411,296000,2709000,yilanxiandatongxiang
4103,198000,2577000,tainanshibaihequ
4614,225000,2478000,taidongxiandarenxiang
4312,209000,2494000,pingdongxianwanluanxiang
3408,327000,2723000,yilanxiandongshanxiang
4608,292000,2572000,taidongxianzhangbinxiang
3621,282000,2688000,taizhongshihepingqu
4612,239000,2524000,taidongxianyanpingxiang
3813,274000,2660000,nantouxianrenaixiang
4213,188000,2533000,gaoxiongshitianliaoqu
5300,172000,2690000,sea
4224,195000,2536000,gaoxiongshineimenqu
3508,234000,2700000,miaolixiandahuxiang
3204,262000,2756000,taoyuanshiyangmeiqu
3412,307000,2703000,yilanxiannanaoxiang
5300,322000,2796000,sea
4203,191000,2520000,gaoxiongshiqishanqu
4509,286000,2600000,hualianxianruisuixiang
4613,259000,2558000,taidongxianhaiduanxiang
3404,333000,2753000,yilanxiantouchengzhen
3511,250000,2723000,miaolixiannanzhuangxiang
3612,232000,2682000,taizhongshishigangqu
5300,152000,2487000,sea
4116,168000,2559000,tainanshixigangqu
5300,151000,2613000,sea
4512,283000,2618000,hualianxianwanrongxiang
5300,326000,2678000,sea
4506,309000,2645000,hualianxianshoufengxiang
4505,309000,2645000,hualianxianjianxiang
3902,196000,2621000,yunlinxiandounanzhen
211,183000,2497000,gaoxiongshixiaogangqu
3212,263000,2768000,taoyuanshiguanyinqu
204,173000,2511000,gaoxiongshinanziqu
4601,261000,2519000,taidongxiantaidongshi
3301,268000,2740000,xinzhuxianguanxizhen
3206,272000,2776000,taoyuanshidayuanqu
3619,223000,2669000,taizhongshitaipingqu
5300,293000,2796000,sea
3129,301000,2752000,xinbeishiwulaiqu
4615,231000,2493000,taidongxianjinfengxiang
4513,278000,2575000,hualianxianzhuoxixiang
3604,204000,2687000,taizhongshiqingshuiqu
4510,279000,2560000,hualianxianfulixiang
5300,143000,2649000,sea
5300,347000,2671000,sea
2106,158000,2553000,tainanshiannanqu
4511,314000,2676000,hualianxianxiulinxiang
5300,273000,2790000,sea
4313,202000,2501000,pingdongxianneibuxiang
4602,288000,2568000,taidongxianchenggongzhen
5300,317000,2630000,sea
5300,200000,2702000,sea
4511,280000,2654000,hualianxianxiulinxiang
5300,194000,2698000,sea
4226,238000,2574000,gaoxiongshitaoyuanqu
3911,185000,2629000,yunlinxianerlunxiang
4613,237000,2542000,taidongxianhaiduanxiang
3912,185000,2629000,yunlinxianlunbeixiang
4304,232000,2425000,pingdongxianhengchunzhen
5300,179000,2686000,sea
4120,176000,2555000,tainanshixinshiqu
3309,258000,2742000,xinzhuxianqionglinxiang
3213,282000,2740000,taoyuanshifuxingqu
5300,313000,2817000,sea
5300,177000,2466000,sea
3813,262000,2643000,nantouxianrenaixiang
5300,365000,2787000,sea
3302,258000,2742000,xinzhuxianxinbuzhen
3128,315000,2781000,xinbeishiwanliqu
3812,265000,2603000,nantouxianxinyixiang
3128,315000,2785000,xinbeishiwanliqu
3301,273000,2738000,xinzhuxianguanxizhen
5300,327000,2659000,sea
3723,187000,2652000,zhanghuaxianfangyuanxiang
3404,333000,2750000,yilanxiantouchengzhen
4013,201000,2590000,jiayixianzhongbuxiang
4333,237000,2458000,pingdongxianmudanxiang
4207,191000,2515000,gaoxiongshidashuqu
4614,231000,2471000,taidongxiandarenxiang
4013,207000,2589000,jiayixianzhongbuxiang
4332,221000,2446000,pingdongxianshizixiang
3813,273000,2677000,nantouxianrenaixiang
4115,187000,2556000,tainanshidaneiqu
205,222000,2577000,gaoxiongshisanminqu
3719,212000,2644000,zhanghuaxianshetouxiang
3813,271000,2673000,nantouxianrenaixiang
4225,223000,2540000,gaoxiongshimaolinqu
3129,296000,2737000,xinbeishiwulaiqu
3120,324000,2752000,xinbeishipinglinqu
4513,259000,2576000,hualianxianzhuoxixiang
3113,293000,2762000,xinbeishituchengqu
4111,194000,2570000,tainanshidongshanqu
3719,212000,2647000,zhanghuaxianshetouxiang
4009,166000,2576000,jiayixianyizhuxiang
5300,330000,2672000,sea
3621,274000,2683000,taizhongshihepingqu
5300,211000,2711000,sea
3213,288000,2745000,taoyuanshifuxingqu
5300,321000,2644000,sea
5300,354000,2708000,sea
4008,149000,2592000,jiayixiandongshixiang
112,304000,2787000,taibeishibeitouqu
3906,179000,2606000,yunlinxianbeigangzhen
5300,148000,2647000,sea
5300,167000,2498000,sea
3813,257000,2638000,nantouxianrenaixiang
4204,210000,2537000,gaoxiongshimeinongqu
4510,288000,2574000,hualianxianfulixiang
3809,240000,2642000,nantouxianyuchixiang
4606,255000,2509000,taidongxiantaimalixiang
3207,279000,2770000,taoyuanshiguishanqu
3213,288000,2741000,taoyuanshifuxingqu
3205,279000,2770000,taoyuanshiluzhuqu
3517,245000,2712000,miaolixianshitanxiang
4610,273000,2552000,taidongxianchishangxiang
3511,245000,2712000,miaolixiannanzhuangxiang
211,184000,2493000,gaoxiongshixiaogangqu
3913,176000,2630000,yunlinxianmailiaoxiang
4511,295000,2686000,hualianxianxiulinxiang
5101,139000,2893000,lianjiangxiannanganxiang
3211,257000,2763000,taoyuanshixinwuqu
3412,312000,2696000,yilanxiannanaoxiang
3812,239000,2625000,nantouxianxinyixiang
3621,242000,2691000,taizhongshihepingqu
